,old,new,gorgeous,imagine,different,nice,unknown,few,fave,possible,worse,other,good,happy,hateful,proud,best,full,dead,stumble,whisky,cute,last,vocal,bad,least,normal,cool,shit,shallow,awful,viral,better,amazing,big,more,pathetic,sick,deep,long,first,pure,only,beautiful,great,sad,sorry,white,real,little,awesome,perfect,indian,accurate,visual,elegant,hot,careful,nerdy,natural,mabok,ridiculous,cuter,charlish,like,future,high,catchy,top,sexy,fellow,super,genial,frustrated,quiet,goosebumps,black,bullied,commercial,falten,regular,many,mejor,favorite,increíble,golden,dumb,weird,complete,late,simple,pentatonix,tetratonix,comfortable,classic,hard,right,evil,difficult,appropriate,stereotypical,lovin,back,collab,impressive,poor,fair,obsessed,flippin,talented,extended,progressive,famous,lazy,typical,brilliant,electronic,organ,bailar,gay,insane,fabulous,bisexual,male,wonderful,haha,sexual,curious,flawless,raw,single,half,puerto,rican,hispanic,llorando,mi,\ncanta,inigualable,espero,cantando,awsome,angelic,bloody,entire,younger,pretty,honest,genuine,powerful,less,original,dreams,incredible,girl,ignorant,lovato,shtt,fckin,frustrating,underrated,underappreciated,ashamed,vokalis,pro,fame,clear,triple,second,garbage,damn,radioactive,torturous,popular,whole,random,uplifting,na,spare,twenty,alive,short,fantastic,die,confused,dangerous,epic,sososososososo,special,you,aural,lost,greatest,im,bruno,pop,disrespectful,supah,speak,english,sigueme,badass,nigga,cooooooool,wu,glad,kris,litttttt,crazy,travis,mad,jealous,korean,funny,funy,young,logan,lucky,fire,tea,at,embariesd,shy\n,impressed,cock,newest,fake,sza,everyday,angry,laugh,nate,youtube,favourite,small,//youtu.be/1kaiov-2idm,gettin,eminem,huge,eternal,insecure,christian,mumble,emotional,lyrical,weakest,previous,strong,goose,roman,latinos,horrible,available,levanta,smile,iconic,mine,political,decent,negative,resilient,hawaiian,mexican,wish,live,heartless,smart,loud,egoistic,longtime,imotional,immortal,past,cried,magical,red,free,queen,anglais,fresh,upcoming,litttt,weirdest,quick,successful,current,outside,tornado,low,bootiful,miserable,poetic,present,okay,higher,relatable,dodie,speachless,stupid,strive,goddamn,impossible,absolute,dear,stress,inner,legend,digital,fat,angel,similar,referral,marevolous,awkward,fuck,lil,lowkey,ig,lover,cuz,gon,facial,”,af,xxxtentacion,slappppp,unexpected,holy,adorable,married,relevant,sensitive,stunning,expensive,precious,native,american,easier,welcome,navy,familiar,misty,retarded,sweet,additive,sexist,romantic,slap,proof,rap,female,flow,easy,straight,shade,ta,littttt,this/these,grimy,afraid,scary,trippy,animatronic,slow,strange,resptic,affordable,pre,georgeous,raspy,soft,latest,ben,daily,uncreative,generic,heavy,hyped,grown,upset,greater,feels,most,self,modern,fine,massive,liam,maddie,unique,extra,older,rude,cooler,agree,unicorn,grow,excited,general,pony,guys,thin,grateful,purpose,freaking,softest,missed,charming,love,delightful,spinal,beautifull,worth,horrific,cold,clever,hit,let,puppy,following,upper,salido,attractive,positive,read,worldwide,addicted,infinite,yeah,german,bomba,imposible,shakira,rescatable,puras,clean,stopped,colorful,light,hilarious,creative,upright,wait,merch,west,funeral,dope,willing,humble,all-time,brought,realest,usual,worst,close,incapable,beat,poppin,arctic,rainy,angelical,early,nostalgic,warm,belive,boy,reborn,shittiest,major,delicious,glamorous,classy,addictive,tryna,secret,unoriginal,salary,dj,e-z,moral,fergie,fifth
worse,3,3,8,1,2,2,1,1,1,2,2,2,6,4,1,2,6,1,1,1,1,1,1,1,2,1,1,2,1,1,1,0,0,1,0,1,1,0,1,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
other,12,46,14,5,14,27,1,5,1,4,2,55,99,24,1,16,54,5,8,1,1,10,10,1,24,13,2,4,2,1,3,2,18,61,10,34,1,4,14,13,18,2,29,41,56,6,19,2,36,19,18,26,0,0,0,0,1,0,0,0,0,1,0,0,3,4,7,4,2,1,0,0,0,0,0,0,4,0,0,0,0,20,1,20,0,0,1,4,1,3,7,1,1,1,1,13,1,1,1,1,1,3,1,1,5,2,1,4,1,4,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,2,4,10,0,2,2,1,0,1,0,0,0,0,0,0,2,0,1,3,4,0,0,5,3,0,9,0,0,0,0,0,0,3,0,1,1,1,1,1,1,3,1,1,1,1,3,9,1,1,7,1,1,4,0,2,0,2,0,3,0,9,0,0,0,8,5,0,0,0,0,0,1,0,0,0,0,0,9,0,0,5,0,3,0,2,0,0,0,0,1,0,0,0,0,0,2,0,0,2,0,0,1,0,11,4,15,5,3,3,3,5,3,3,3,4,3,6,3,3,7,3,3,1,2,1,1,1,3,3,1,1,1,1,1,1,1,8,2,1,1,1,1,1,1,1,1,0,3,14,1,1,9,3,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,1,2,0,0,1,1,1,1,1,1,1,1,4,2,5,0,0,0,0,1,0,0,0,0,0,0,1,2,3,1,1,2,1,1,1,2,1,1,1,1,1,1,3,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,5,1,0,3,3,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
good,101,196,41,11,41,88,3,6,3,11,6,99,675,109,3,38,226,16,40,3,3,40,43,3,102,19,15,49,13,3,15,13,81,230,25,109,9,12,22,51,74,32,88,232,156,42,25,16,92,87,106,78,4,4,4,4,33,4,4,7,4,6,4,4,28,16,45,20,21,6,1,4,2,6,6,6,22,6,11,1,1,46,5,73,2,0,3,3,5,7,9,5,5,5,5,44,15,5,5,5,4,8,9,4,6,6,4,8,4,16,3,3,23,3,3,3,3,3,3,8,0,6,0,0,0,0,7,16,4,12,22,1,9,9,5,1,13,1,1,1,1,1,2,4,4,12,15,7,2,4,14,13,2,64,2,2,2,2,2,2,12,2,2,2,2,2,2,2,4,2,13,2,2,9,35,2,2,11,2,2,17,6,4,1,2,0,3,0,19,0,0,0,4,7,0,0,0,0,0,4,0,0,5,3,3,29,3,3,21,3,21,3,5,15,4,15,2,14,2,2,2,2,2,6,2,2,4,2,3,5,2,7,12,32,19,3,3,3,27,14,3,3,13,11,8,3,3,14,3,3,4,8,4,4,4,6,5,12,4,4,4,4,4,15,12,6,3,9,3,3,3,3,3,3,2,5,35,5,2,16,7,5,5,10,5,5,5,5,9,0,0,0,0,1,0,6,0,0,13,0,0,5,2,0,0,7,7,7,7,8,8,7,7,8,16,41,5,5,5,5,12,5,5,5,5,5,10,20,20,14,12,12,17,12,12,12,24,12,30,12,12,12,12,9,1,1,1,7,7,7,8,7,7,7,7,7,7,7,7,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,2,2,2,2,2,2,2,4,2,2,15,7,5,5,5,5,5,5,5,5,5,5,0,9,0,0,0,0,0,8,15,8,8,8,14,8,2,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,8,2,2,2,2,2,1,1,1,1,1,1,1,1,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,4
happy,22,38,29,3,11,14,3,5,3,4,4,24,109,48,3,14,40,6,10,3,3,13,11,3,21,7,5,8,4,3,5,2,16,46,8,17,1,2,6,10,11,7,14,51,40,9,5,1,21,28,25,12,0,0,0,0,5,0,0,0,0,0,0,0,5,1,4,2,6,1,0,2,0,0,0,0,1,0,0,0,0,13,1,18,0,0,1,4,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,2,0,0,1,0,6,0,0,5,0,0,0,0,0,0,2,0,0,0,0,0,0,5,6,2,2,4,0,4,4,2,0,4,0,0,0,0,0,1,1,2,3,3,1,1,1,6,2,1,11,1,1,1,1,1,1,2,1,0,0,0,0,0,0,2,0,0,0,0,0,8,0,0,4,0,0,5,0,0,0,0,0,0,0,3,0,0,0,4,6,0,0,0,0,0,2,0,0,0,0,0,8,0,0,7,0,3,0,1,7,2,2,1,6,1,1,1,1,1,1,1,1,1,1,3,2,1,4,1,5,4,0,0,0,4,2,0,0,1,2,2,0,0,3,0,0,2,4,2,2,2,3,2,4,2,2,2,2,2,1,6,2,1,1,1,1,1,1,1,1,0,1,9,0,0,4,1,1,1,1,1,1,1,1,2,0,0,0,0,2,0,0,0,0,2,0,0,2,1,0,0,1,1,1,1,2,3,1,1,0,2,5,0,0,0,0,1,0,0,0,0,0,0,4,10,2,2,2,4,2,2,2,4,2,4,2,2,2,2,0,0,0,0,1,1,1,3,1,1,1,1,1,1,1,1,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,6,3,2,2,2,2,2,2,2,2,2,2,0,2,0,0,0,0,0,2,3,2,2,2,2,2,3,2,2,2,2,2,2,2,2,4,2,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
hateful,2,3,8,1,2,2,1,1,1,1,1,1,3,3,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
proud,5,24,13,1,7,9,1,2,1,2,2,16,38,14,1,31,31,2,6,1,1,5,2,1,11,3,1,11,1,1,1,0,11,23,2,21,1,2,5,13,8,5,8,18,23,5,5,0,14,9,11,10,0,0,0,0,4,0,0,1,0,0,0,0,5,4,5,4,8,0,0,0,0,0,0,0,1,0,0,0,0,13,0,5,0,0,1,1,0,0,1,0,0,0,0,6,0,0,0,0,2,2,2,2,3,5,2,6,2,6,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,2,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,1,5,1,1,6,1,1,1,1,1,1,1,1,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,0,0,4,0,0,0,0,0,1,0,4,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1,1,3,1,1,2,1,1,1,2,4,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,3,1,8,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,2,1,1,1,1,1,1,1,1,0,1,2,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,4,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,2,1,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
best,43,90,31,14,19,65,2,6,2,8,6,54,226,40,2,31,206,20,45,2,2,21,17,4,45,8,3,30,12,2,5,5,49,125,18,53,7,7,14,27,38,9,18,138,78,26,11,9,51,23,37,77,3,3,6,3,22,3,3,6,3,6,3,3,15,10,31,5,17,4,4,3,3,2,2,4,11,2,5,0,0,42,6,36,6,0,4,3,0,0,8,0,0,0,0,28,3,0,0,0,1,6,4,1,3,3,1,4,1,4,2,2,4,2,2,2,2,2,2,7,1,3,1,1,1,1,6,5,5,12,19,5,3,3,3,3,4,3,3,3,3,3,1,1,3,1,6,4,1,3,11,5,1,36,1,1,1,1,1,1,6,1,3,3,3,3,3,3,8,3,8,3,3,9,32,3,3,14,3,3,22,8,8,5,7,0,4,3,23,3,3,3,7,6,3,3,3,3,3,3,3,3,3,3,3,15,3,3,17,3,12,3,4,8,4,9,2,7,2,2,2,2,2,7,2,2,2,2,3,6,2,5,6,19,4,1,1,1,3,4,1,1,7,2,5,1,1,14,1,1,0,0,0,0,0,1,4,1,0,0,0,0,0,8,14,8,4,6,4,4,4,4,4,4,0,3,16,2,0,7,3,3,3,6,3,3,3,3,5,2,2,2,2,3,2,4,2,2,7,2,2,2,3,2,2,4,4,4,4,6,5,4,4,10,5,2,0,0,0,0,0,0,0,0,0,0,0,4,4,1,1,1,1,1,1,1,2,1,8,1,1,1,1,8,4,4,4,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,4,2,2,0,3,0,0,0,0,0,0,0,0,0,0,4,3,2,2,2,2,2,1,5,1,1,1,3,1,3,1,1,1,1,1,1,1,1,3,1,2,2,2,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2
full,4,8,11,1,2,12,1,1,1,1,1,5,16,6,1,2,20,9,13,1,1,7,1,1,6,1,1,2,2,1,1,0,5,19,1,5,0,1,0,1,2,0,0,11,7,1,2,1,3,6,1,9,0,0,1,0,4,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,4,2,3,1,1,0,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,0,0,2,0,0,2,0,1,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0
dead,11,29,11,1,5,8,1,2,1,1,1,8,40,10,1,6,45,13,130,1,1,2,5,1,9,2,2,3,3,1,2,0,8,13,2,22,0,1,1,2,4,1,5,12,9,12,1,1,22,2,7,5,0,0,11,0,4,0,0,0,0,0,0,0,2,0,1,1,1,0,0,0,0,0,0,0,3,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,46,22,11,12,11,0,12,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,0,0,3,0,0,1,0,3,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,2,1,1,1,3,3,1,1,5,2,1,1,1,3,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,1,0,0,0,0,0,0,2,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,2
stumble,2,3,8,1,2,2,1,1,1,1,1,1,3,3,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
whisky,2,3,8,1,2,2,1,1,1,1,1,1,3,3,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cute,7,11,10,1,2,14,1,1,1,1,1,10,40,13,1,5,21,7,2,1,1,14,5,1,3,3,2,4,1,1,1,2,5,30,0,6,0,1,0,4,2,1,4,24,10,2,2,0,6,24,6,10,0,0,0,0,1,0,0,0,0,0,0,0,2,1,6,0,3,1,0,0,0,0,0,0,0,0,0,0,0,5,0,9,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,1,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,1,0,2,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,1,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,1,1,3,1,1,1,2,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,2,6,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
