"VIDEO_ID","TITLE","CHANNEL_TITLE","CATEGORY_ID","TAGS","VIEWS","LIKES","DISLIKES","COMMENT_TOTAL","THUMBNAIL_LINK","UPLOADDATE"
"G_SjnHwxWMU","Noah Cyrus - Again ft. XXXTENTACION","NoahCyrusVEVO",10,"Noah Cyrus|Noah Cyrus Again|XXXTENTACION|Jahseh Onfroy|young dagger dick|xiller|Miley Cyrus|Cyrus|Miley Cyrus sister|Make Me Cry|Noah Cyrus Make Me Cry|Labrinth Make Me Cry|pop|R&B|producer|singer|almost famous|NC17|NC-17|Stay together|Again Noah Cyrus|Again XXXTENTACION|tell me that you love me again|kodak black|Onfroy|Jocelyn Flores|17|Again|Noah Cyrus feat. XXXTENTACION|Pop|Records|LLC",1596159,114297,3621,9347,"https://i.ytimg.com/vi/G_SjnHwxWMU/default.jpg","24.09"
"1yYV9-KoSUM","MACKLEMORE FEAT KESHA - GOOD OLD DAYS (OFFICIAL MUSIC VIDEO)","Macklemore LLC",10,"Mackelmore|Thrift Shop|Cant Hold Us|Can't Hold Us|Same Love|Seattle|Downtown|Macklemore Downtown|Macklemore & Ryan Lewis|Ryan Lewis|White Walls|Glorious|Music Video|Marmalade|marmelade|Lil Yachty|Yachty|Yahcty|Lil' Yachty|Lil Boat|The Heist|Heist|Hiest|Unruly Mess|Dance Off|Kesha|tik tok|offset|skylar",2719021,125919,1462,5159,"https://i.ytimg.com/vi/1yYV9-KoSUM/default.jpg","24.09"
"-jFgNreZPf0","ASKING ALEXANDRIA - Into The Fire (Official Music Video)","SumerianRecords",10,"Asking Alexandria|Into The Fire|Sumerian Records|Sumerian|AA|AA Family|Danny Worsnop|Ben Bruce|Cameron Liddell|Sam Bettley|James Cassells|New Single|New Asking Alexandria|New Song 2017|Asking Alexandria 2017|Official Music Video",955775,69683,1999,7891,"https://i.ytimg.com/vi/-jFgNreZPf0/default.jpg","24.09"
"G_SjnHwxWMU","Noah Cyrus - Again ft. XXXTENTACION","NoahCyrusVEVO",10,"Noah Cyrus|Noah Cyrus Again|XXXTENTACION|Jahseh Onfroy|young dagger dick|xiller|Miley Cyrus|Cyrus|Miley Cyrus sister|Make Me Cry|Noah Cyrus Make Me Cry|Labrinth Make Me Cry|pop|R&B|producer|singer|almost famous|NC17|NC-17|Stay together|Again Noah Cyrus|Again XXXTENTACION|tell me that you love me again|kodak black|Onfroy|Jocelyn Flores|17|Again|Noah Cyrus feat. XXXTENTACION|Pop|Records|LLC",711369,74252,1750,5406,"https://i.ytimg.com/vi/G_SjnHwxWMU/default.jpg","23.09"
"-jFgNreZPf0","ASKING ALEXANDRIA - Into The Fire (Official Music Video)","SumerianRecords",10,"Asking Alexandria|Into The Fire|Sumerian Records|Sumerian|AA|AA Family|Danny Worsnop|Ben Bruce|Cameron Liddell|Sam Bettley|James Cassells|New Single|New Asking Alexandria|New Song 2017|Asking Alexandria 2017|Official Music Video",667778,58602,1649,7763,"https://i.ytimg.com/vi/-jFgNreZPf0/default.jpg","23.09"
"ljXSjIph5ZM","Niall Horan - Too Much To Ask (Official)","NiallHoranVEVO",10,"Niall|Horan|Too|Much|To|Ask|Capitol|Records|(US1A)|Pop|Niall Horan|Too Much To Ask|Too Much Too Ask|To Much To Ask|To Much Too Ask|TMTA|Official Video|Official|Video|Flicker",2781186,370543,1193,33190,"https://i.ytimg.com/vi/ljXSjIph5ZM/default.jpg","23.09"
"paXOkGMyG8M","Sia - Rainbow (From The 'My Little Pony: The Movie' Official Soundtrack) (Official Video)","SiaVEVO",10,"Hasbro|Inc./RCA Records|Rainbow|(From|The|Original|Motion|Picture|Soundtrack|'My|Little|Pony:|Movie')|Sia|Soundtracks",2249612,132447,2341,11371,"https://i.ytimg.com/vi/paXOkGMyG8M/default.jpg","22.09"
"Tm8LGxTLtQk","One More Light (Official Video) - Linkin Park","Linkin Park",10,"Linkin Park|Chester Bennington|One More Light|Music Video|Official|Mike Shinoda|Brad Delson|Joe Hahn|Dave Farrell|Phoenix|Rob Bourdon|New Song|New Album|Live",7034721,586276,5527,52039,"https://i.ytimg.com/vi/Tm8LGxTLtQk/default.jpg","22.09"
"J_ub7Etch2U","Sam Smith - Too Good At Goodbyes (Official Video)","SamSmithWorldVEVO",10,"Sam|Smith|Too|Good|At|Goodbyes|Capitol|Pop|sam smith|sam smith album|sam smith live|sam smith lyrics|sam smith songs|sam smith stay with me|stay with me|too good at goodbyes",10193845,372375,7709,19657,"https://i.ytimg.com/vi/J_ub7Etch2U/default.jpg","22.09"
"PbW14E2eHJ0","Zedd, Liam Payne - Get Low (Street Video)","ZEDDVEVO",10,"Zedd Get Low|Get Low Zedd|Get Low Zedd and Liam Payne|Liam Payne and Zedd Get Low|Get low street performance|get low in london|Get Low official music video|music video|Get Low official|Get Low Music video|Get Low London|Get Low Dance|Liam Payne Get Low|Get Low Liam Payne|Zedd|Liam Payne|zedd and Liam Payne|Get Low|Liam and Zedd|liam 1d|getlow|liam payne and zedd|zedd liam|one direction|London|zedd liam in london|hands",1731490,136800,1522,5630,"https://i.ytimg.com/vi/PbW14E2eHJ0/default.jpg","22.09"
"MBdVXkSdhwU","BTS (방탄소년단) 'DNA' Official MV","ibighit",10,"BIGHIT|빅히트|방탄소년단|BTS|BANGTAN|방탄",41500672,2010366,78076,736179,"https://i.ytimg.com/vi/MBdVXkSdhwU/default.jpg","22.09"
"SHq2qrFUlGY","Shakira - Perro Fiel (Official Video) ft. Nicky Jam","shakiraVEVO",10,"Shakira ft. Nicky Jam|Shakira ft. Nicky Jam Music|Shakira ft. Nicky Jam Official Video|Shakira ft. Nicky Jam Video|Shakira ft. Nicky Jam Video Oficial|Perro Fiel Official Video|Official Video|Perro Fiel Single|Single|Shakira ft. Nicky Jam New Single|Shakira ft. Nicky Jam Single|Shakira ft. Nicky Jam Song|Perro Fiel new song|Perro Fiel nueva canción|Shakira ft. Nicky Jam nuevo sencillo|Shakira ft. Nicky Jam Perro Fiel|Latin Pop",32136948,578266,43475,40071,"https://i.ytimg.com/vi/SHq2qrFUlGY/default.jpg","22.09"
"1NyMSWqIJDQ","Danielle Bregoli is BHAD BHABIE “Hi Bich / Whachu Know” (Official Music Video)","Bhad Bhabie",10,"danielle bregoli|cash me ousside|cash me outside|dr phil|how bow dah|bhad bhabie|cashmeousside|hi bich|hi bitch|what you know|watch now|heaux|these heaux|these hoes|hi bich music video|hi bitch music video|horse music video|danielle bregoli these heaux|Danielle Bregoli song|these heaux 2017|these hoes 2017|music|new music|hip hop|whit horse|white porsche song|hi bich song|hi bich video|hi bitch video|new danielle bregoli|whachu know",4826644,236196,55588,55296,"https://i.ytimg.com/vi/1NyMSWqIJDQ/default.jpg","23.09"
"iKzRIweSBLA","Ed Sheeran - Perfect [Official Lyric Video]","Ed Sheeran",10,"edsheeran|ed sheeran|acoustic|live|cover|official|remix|official video|lyrics|session",3440579,306217,2041,16488,"https://i.ytimg.com/vi/iKzRIweSBLA/default.jpg","23.09"
"paXOkGMyG8M","Sia - Rainbow (From The 'My Little Pony: The Movie' Official Soundtrack) (Official Video)","SiaVEVO",10,"Hasbro|Inc./RCA Records|Rainbow|(From|The|Original|Motion|Picture|Soundtrack|'My|Little|Pony:|Movie')|Sia|Soundtracks",1780000,120919,2101,10514,"https://i.ytimg.com/vi/paXOkGMyG8M/default.jpg","21.09"
"Tm8LGxTLtQk","One More Light (Official Video) - Linkin Park","Linkin Park",10,"Linkin Park|Chester Bennington|One More Light|Music Video|Official|Mike Shinoda|Brad Delson|Joe Hahn|Dave Farrell|Phoenix|Rob Bourdon|New Song|New Album|Live",6295987,561556,5248,50192,"https://i.ytimg.com/vi/Tm8LGxTLtQk/default.jpg","21.09"
"Tm8LGxTLtQk","One More Light (Official Video) - Linkin Park","Linkin Park",10,"Linkin Park|Chester Bennington|One More Light|Music Video|Official|Mike Shinoda|Brad Delson|Joe Hahn|Dave Farrell|Phoenix|Rob Bourdon|New Song|New Album|Live",6296864,561584,5248,50201,"https://i.ytimg.com/vi/Tm8LGxTLtQk/default.jpg","21.09"
"J_ub7Etch2U","Sam Smith - Too Good At Goodbyes (Official Video)","SamSmithWorldVEVO",10,"Sam|Smith|Too|Good|At|Goodbyes|Capitol|Pop|sam smith|sam smith album|sam smith live|sam smith lyrics|sam smith songs|sam smith stay with me|stay with me|too good at goodbyes",7825532,319900,6665,17934,"https://i.ytimg.com/vi/J_ub7Etch2U/default.jpg","21.09"
"PbW14E2eHJ0","Zedd, Liam Payne - Get Low (Street Video)","ZEDDVEVO",10,"Zedd Get Low|Get Low Zedd|Get Low Zedd and Liam Payne|Liam Payne and Zedd Get Low|Get low street performance|get low in london|Get Low official music video|music video|Get Low official|Get Low Music video|Get Low London|Get Low Dance|Liam Payne Get Low|Get Low Liam Payne|Zedd|Liam Payne|zedd and Liam Payne|Get Low|Liam and Zedd|liam 1d|getlow|liam payne and zedd|zedd liam|one direction|London|zedd liam in london|hands",1301057,116464,1300,5250,"https://i.ytimg.com/vi/PbW14E2eHJ0/default.jpg","21.09"
"MBdVXkSdhwU","BTS (방탄소년단) 'DNA' Official MV","ibighit",10,"BIGHIT|빅히트|방탄소년단|BTS|BANGTAN|방탄",38013692,1950475,75294,713293,"https://i.ytimg.com/vi/MBdVXkSdhwU/default.jpg","21.09"
"SHq2qrFUlGY","Shakira - Perro Fiel (Official Video) ft. Nicky Jam","shakiraVEVO",10,"Shakira ft. Nicky Jam|Shakira ft. Nicky Jam Music|Shakira ft. Nicky Jam Official Video|Shakira ft. Nicky Jam Video|Shakira ft. Nicky Jam Video Oficial|Perro Fiel Official Video|Official Video|Perro Fiel Single|Single|Shakira ft. Nicky Jam New Single|Shakira ft. Nicky Jam Single|Shakira ft. Nicky Jam Song|Perro Fiel new song|Perro Fiel nueva canción|Shakira ft. Nicky Jam nuevo sencillo|Shakira ft. Nicky Jam Perro Fiel|Latin Pop",27750173,547764,40995,38712,"https://i.ytimg.com/vi/SHq2qrFUlGY/default.jpg","21.09"
"Tm8LGxTLtQk","One More Light (Official Video) - Linkin Park","Linkin Park",10,"Linkin Park|Chester Bennington|One More Light|Music Video|Official|Mike Shinoda|Brad Delson|Joe Hahn|Dave Farrell|Phoenix|Rob Bourdon|New Song|New Album|Live",4635501,487060,4426,52345,"https://i.ytimg.com/vi/Tm8LGxTLtQk/default.jpg","20.09"
"paXOkGMyG8M","Sia - Rainbow (From The 'My Little Pony: The Movie' Official Soundtrack) (Official Video)","SiaVEVO",10,"Hasbro|Inc./RCA Records|Rainbow|(From|The|Original|Motion|Picture|Soundtrack|'My|Little|Pony:|Movie')|Sia|Soundtracks",630742,70815,930,6887,"https://i.ytimg.com/vi/paXOkGMyG8M/default.jpg","20.09"
"J_ub7Etch2U","Sam Smith - Too Good At Goodbyes (Official Video)","SamSmithWorldVEVO",10,"Sam|Smith|Too|Good|At|Goodbyes|Capitol|Pop|sam smith|sam smith album|sam smith live|sam smith lyrics|sam smith songs|sam smith stay with me|stay with me|too good at goodbyes",4625554,239185,4769,18552,"https://i.ytimg.com/vi/J_ub7Etch2U/default.jpg","20.09"
"MBdVXkSdhwU","BTS (방탄소년단) 'DNA' Official MV","ibighit",10,"BIGHIT|빅히트|방탄소년단|BTS|BANGTAN|방탄",30424471,1762428,63990,582624,"https://i.ytimg.com/vi/MBdVXkSdhwU/default.jpg","20.09"
"SHq2qrFUlGY","Shakira - Perro Fiel (Official Video) ft. Nicky Jam","shakiraVEVO",10,"Shakira ft. Nicky Jam|Shakira ft. Nicky Jam Music|Shakira ft. Nicky Jam Official Video|Shakira ft. Nicky Jam Video|Shakira ft. Nicky Jam Video Oficial|Perro Fiel Official Video|Official Video|Perro Fiel Single|Single|Shakira ft. Nicky Jam New Single|Shakira ft. Nicky Jam Single|Shakira ft. Nicky Jam Song|Perro Fiel new song|Perro Fiel nueva canción|Shakira ft. Nicky Jam nuevo sencillo|Shakira ft. Nicky Jam Perro Fiel|Latin Pop",22787997,502597,37538,36467,"https://i.ytimg.com/vi/SHq2qrFUlGY/default.jpg","20.09"
"0501BTnbrxg","NF - Let You Down (Audio)","NFVEVO",10,"NF|Let|You|Down|Real|Music|Hip|Hop",1161121,67930,522,7469,"https://i.ytimg.com/vi/0501BTnbrxg/default.jpg","20.09"
"4cfL9nTNugM","Niall Horan - Too Much to Ask (Audio)","NiallHoranVEVO",10,"Niall|Horan|Too|Much|To|Ask|Capitol|Records|(US1A)|Pop",3864917,322474,1450,27422,"https://i.ytimg.com/vi/4cfL9nTNugM/default.jpg","20.09"
"7YAAyUFL1GQ","Fall Out Boy - The Last Of The Real Ones","FallOutBoyVEVO",10,"Fall|Out|Boy|The|Last|Of|Real|Ones|Island|Records|Alternative|Fall Out Boy|The Last Of The Real Ones|Real Ones|MANIA",2517566,124876,2318,12000,"https://i.ytimg.com/vi/7YAAyUFL1GQ/default.jpg","20.09"
"7YAAyUFL1GQ","Fall Out Boy - The Last Of The Real Ones","FallOutBoyVEVO",10,"Fall|Out|Boy|The|Last|Of|Real|Ones|Island|Records|Alternative|Fall Out Boy|The Last Of The Real Ones|Real Ones|MANIA",2309878,121436,2210,11722,"https://i.ytimg.com/vi/7YAAyUFL1GQ/default.jpg","19.09"
"F4ELqraXx-U","Lana Del Rey - White Mustang (Official Video)","LanaDelReyVEVO",10,"Lana|Del|Rey|White|Mustang|Polydor|Alternative",4990025,273916,4489,19878,"https://i.ytimg.com/vi/F4ELqraXx-U/default.jpg","19.09"
"-Ifnaxi2LQg","Fergie - You Already Know ft. Nicki Minaj","FergieVEVO",10,"Fergie|You|Already|Know|BMG|Rights|Management|(US)|LLC|Pop",3908558,130883,10147,8631,"https://i.ytimg.com/vi/-Ifnaxi2LQg/default.jpg","18.09"
"Tm8LGxTLtQk","One More Light (Official Video) - Linkin Park","Linkin Park",10,"Linkin Park|Chester Bennington|One More Light|Music Video|Official|Mike Shinoda|Brad Delson|Joe Hahn|Dave Farrell|Phoenix|Rob Bourdon|New Song|New Album|Live",2364524,350518,2301,38696,"https://i.ytimg.com/vi/Tm8LGxTLtQk/default.jpg","19.09"
"J_ub7Etch2U","Sam Smith - Too Good At Goodbyes (Official Video)","SamSmithWorldVEVO",10,"Sam|Smith|Too|Good|At|Goodbyes|Capitol|Pop|sam smith|sam smith album|sam smith live|sam smith lyrics|sam smith songs|sam smith stay with me|stay with me|too good at goodbyes",2156199,165263,2742,12872,"https://i.ytimg.com/vi/J_ub7Etch2U/default.jpg","19.09"
"MBdVXkSdhwU","BTS (방탄소년단) 'DNA' Official MV","ibighit",10,"BIGHIT|빅히트|방탄소년단|BTS|BANGTAN|방탄",20565649,1478119,46477,501435,"https://i.ytimg.com/vi/MBdVXkSdhwU/default.jpg","19.09"
"SHq2qrFUlGY","Shakira - Perro Fiel (Official Video) ft. Nicky Jam","shakiraVEVO",10,"Shakira ft. Nicky Jam|Shakira ft. Nicky Jam Music|Shakira ft. Nicky Jam Official Video|Shakira ft. Nicky Jam Video|Shakira ft. Nicky Jam Video Oficial|Perro Fiel Official Video|Official Video|Perro Fiel Single|Single|Shakira ft. Nicky Jam New Single|Shakira ft. Nicky Jam Single|Shakira ft. Nicky Jam Song|Perro Fiel new song|Perro Fiel nueva canción|Shakira ft. Nicky Jam nuevo sencillo|Shakira ft. Nicky Jam Perro Fiel|Latin Pop",19496639,464107,33974,34684,"https://i.ytimg.com/vi/SHq2qrFUlGY/default.jpg","19.09"
"0501BTnbrxg","NF - Let You Down (Audio)","NFVEVO",10,"NF|Let|You|Down|Real|Music|Hip|Hop",1002805,63946,480,7116,"https://i.ytimg.com/vi/0501BTnbrxg/default.jpg","19.09"
"4cfL9nTNugM","Niall Horan - Too Much to Ask (Audio)","NiallHoranVEVO",10,"Niall|Horan|Too|Much|To|Ask|Capitol|Records|(US1A)|Pop",3514910,314218,1373,26807,"https://i.ytimg.com/vi/4cfL9nTNugM/default.jpg","19.09"
"0501BTnbrxg","NF - Let You Down (Audio)","NFVEVO",10,"NF|Let|You|Down|Real|Music|Hip|Hop",854361,60258,471,6764,"https://i.ytimg.com/vi/0501BTnbrxg/default.jpg","18.09"
"4cfL9nTNugM","Niall Horan - Too Much to Ask (Audio)","NiallHoranVEVO",10,"Niall|Horan|Too|Much|To|Ask|Capitol|Records|(US1A)|Pop",3111683,303621,1257,25994,"https://i.ytimg.com/vi/4cfL9nTNugM/default.jpg","18.09"
"7YAAyUFL1GQ","Fall Out Boy - The Last Of The Real Ones","FallOutBoyVEVO",10,"Fall|Out|Boy|The|Last|Of|Real|Ones|Island|Records|Alternative|Fall Out Boy|The Last Of The Real Ones|Real Ones|MANIA",2082064,117087,2093,11438,"https://i.ytimg.com/vi/7YAAyUFL1GQ/default.jpg","18.09"
"F4ELqraXx-U","Lana Del Rey - White Mustang (Official Video)","LanaDelReyVEVO",10,"Lana|Del|Rey|White|Mustang|Polydor|Alternative",4719714,268428,4356,19587,"https://i.ytimg.com/vi/F4ELqraXx-U/default.jpg","18.09"
"-Ifnaxi2LQg","Fergie - You Already Know ft. Nicki Minaj","FergieVEVO",10,"Fergie|You|Already|Know|BMG|Rights|Management|(US)|LLC|Pop",3501124,123557,9636,8211,"https://i.ytimg.com/vi/-Ifnaxi2LQg/default.jpg","17.09"
"SHq2qrFUlGY","Shakira - Perro Fiel (Official Video) ft. Nicky Jam","shakiraVEVO",10,"Shakira ft. Nicky Jam|Shakira ft. Nicky Jam Music|Shakira ft. Nicky Jam Official Video|Shakira ft. Nicky Jam Video|Shakira ft. Nicky Jam Video Oficial|Perro Fiel Official Video|Official Video|Perro Fiel Single|Single|Shakira ft. Nicky Jam New Single|Shakira ft. Nicky Jam Single|Shakira ft. Nicky Jam Song|Perro Fiel new song|Perro Fiel nueva canción|Shakira ft. Nicky Jam nuevo sencillo|Shakira ft. Nicky Jam Perro Fiel|Latin Pop",15906520,415114,29669,31425,"https://i.ytimg.com/vi/SHq2qrFUlGY/default.jpg","18.09"
"SHq2qrFUlGY","Shakira - Perro Fiel (Official Video) ft. Nicky Jam","shakiraVEVO",10,"Shakira ft. Nicky Jam|Shakira ft. Nicky Jam Music|Shakira ft. Nicky Jam Official Video|Shakira ft. Nicky Jam Video|Shakira ft. Nicky Jam Video Oficial|Perro Fiel Official Video|Official Video|Perro Fiel Single|Single|Shakira ft. Nicky Jam New Single|Shakira ft. Nicky Jam Single|Shakira ft. Nicky Jam Song|Perro Fiel new song|Perro Fiel nueva canción|Shakira ft. Nicky Jam nuevo sencillo|Shakira ft. Nicky Jam Perro Fiel|Latin Pop",10944706,333571,22694,31875,"https://i.ytimg.com/vi/SHq2qrFUlGY/default.jpg","17.09"
"0501BTnbrxg","NF - Let You Down (Audio)","NFVEVO",10,"NF|Let|You|Down|Real|Music|Hip|Hop",643106,52876,365,6094,"https://i.ytimg.com/vi/0501BTnbrxg/default.jpg","17.09"
"4cfL9nTNugM","Niall Horan - Too Much to Ask (Audio)","NiallHoranVEVO",10,"Niall|Horan|Too|Much|To|Ask|Capitol|Records|(US1A)|Pop",2373665,277868,1006,24267,"https://i.ytimg.com/vi/4cfL9nTNugM/default.jpg","17.09"
"7YAAyUFL1GQ","Fall Out Boy - The Last Of The Real Ones","FallOutBoyVEVO",10,"Fall|Out|Boy|The|Last|Of|Real|Ones|Island|Records|Alternative|Fall Out Boy|The Last Of The Real Ones|Real Ones|MANIA",1733474,108832,1883,10698,"https://i.ytimg.com/vi/7YAAyUFL1GQ/default.jpg","17.09"
"F4ELqraXx-U","Lana Del Rey - White Mustang (Official Video)","LanaDelReyVEVO",10,"Lana|Del|Rey|White|Mustang|Polydor|Alternative",4272775,259507,4137,19035,"https://i.ytimg.com/vi/F4ELqraXx-U/default.jpg","17.09"
"-Ifnaxi2LQg","Fergie - You Already Know ft. Nicki Minaj","FergieVEVO",10,"Fergie|You|Already|Know|BMG|Rights|Management|(US)|LLC|Pop",3058570,116464,8998,7885,"https://i.ytimg.com/vi/-Ifnaxi2LQg/default.jpg","16.09"
"SHq2qrFUlGY","Shakira - Perro Fiel (Official Video) ft. Nicky Jam","shakiraVEVO",10,"Shakira ft. Nicky Jam|Shakira ft. Nicky Jam Music|Shakira ft. Nicky Jam Official Video|Shakira ft. Nicky Jam Video|Shakira ft. Nicky Jam Video Oficial|Perro Fiel Official Video|Official Video|Perro Fiel Single|Single|Shakira ft. Nicky Jam New Single|Shakira ft. Nicky Jam Single|Shakira ft. Nicky Jam Song|Perro Fiel new song|Perro Fiel nueva canción|Shakira ft. Nicky Jam nuevo sencillo|Shakira ft. Nicky Jam Perro Fiel|Latin Pop",4085560,198696,11446,21514,"https://i.ytimg.com/vi/SHq2qrFUlGY/default.jpg","16.09"
"0501BTnbrxg","NF - Let You Down (Audio)","NFVEVO",10,"NF|Let|You|Down|Real|Music|Hip|Hop",374344,42116,229,6046,"https://i.ytimg.com/vi/0501BTnbrxg/default.jpg","16.09"
"4cfL9nTNugM","Niall Horan - Too Much to Ask (Audio)","NiallHoranVEVO",10,"Niall|Horan|Too|Much|To|Ask|Capitol|Records|(US1A)|Pop",1429515,232107,626,26197,"https://i.ytimg.com/vi/4cfL9nTNugM/default.jpg","16.09"
"7YAAyUFL1GQ","Fall Out Boy - The Last Of The Real Ones","FallOutBoyVEVO",10,"Fall|Out|Boy|The|Last|Of|Real|Ones|Island|Records|Alternative|Fall Out Boy|The Last Of The Real Ones|Real Ones|MANIA",1314571,96802,1556,9813,"https://i.ytimg.com/vi/7YAAyUFL1GQ/default.jpg","16.09"
"F4ELqraXx-U","Lana Del Rey - White Mustang (Official Video)","LanaDelReyVEVO",10,"Lana|Del|Rey|White|Mustang|Polydor|Alternative",3735099,247833,3871,24307,"https://i.ytimg.com/vi/F4ELqraXx-U/default.jpg","16.09"
"7YAAyUFL1GQ","Fall Out Boy - The Last Of The Real Ones","FallOutBoyVEVO",10,"Fall|Out|Boy|The|Last|Of|Real|Ones|Island|Records|Alternative|Fall Out Boy|The Last Of The Real Ones|Real Ones|MANIA",755108,74326,947,10379,"https://i.ytimg.com/vi/7YAAyUFL1GQ/default.jpg","15.09"
"F4ELqraXx-U","Lana Del Rey - White Mustang (Official Video)","LanaDelReyVEVO",10,"Lana|Del|Rey|White|Mustang|Polydor|Alternative",2889867,222514,3288,23539,"https://i.ytimg.com/vi/F4ELqraXx-U/default.jpg","15.09"
"-Ifnaxi2LQg","Fergie - You Already Know ft. Nicki Minaj","FergieVEVO",10,"Fergie|You|Already|Know|BMG|Rights|Management|(US)|LLC|Pop",2453843,104520,7808,7083,"https://i.ytimg.com/vi/-Ifnaxi2LQg/default.jpg","15.09"
"F4ELqraXx-U","Lana Del Rey - White Mustang (Official Video)","LanaDelReyVEVO",10,"Lana|Del|Rey|White|Mustang|Polydor|Alternative",1568852,174771,2166,19191,"https://i.ytimg.com/vi/F4ELqraXx-U/default.jpg","14.09"
"-Ifnaxi2LQg","Fergie - You Already Know ft. Nicki Minaj","FergieVEVO",10,"Fergie|You|Already|Know|BMG|Rights|Management|(US)|LLC|Pop",1668188,88182,5893,7373,"https://i.ytimg.com/vi/-Ifnaxi2LQg/default.jpg","14.09"
"-Ifnaxi2LQg","Fergie - You Already Know ft. Nicki Minaj","FergieVEVO",10,"Fergie|You|Already|Know|BMG|Rights|Management|(US)|LLC|Pop",815608,66420,3578,5550,"https://i.ytimg.com/vi/-Ifnaxi2LQg/default.jpg","13.09"
"AX8-YzMKZhQ","Sam Smith - Too Good At Goodbyes (Official Audio)","SamSmithWorldVEVO",10,"sam smith|too good at goodbyes|audio|new single|official",13728070,468636,6597,20989,"https://i.ytimg.com/vi/AX8-YzMKZhQ/default.jpg","13.09"
"VCVjbrt30tY","Fifth Harmony - Deliver","FifthHarmonyVEVO",10,"camila cabello|x factor|x-factor|simon cowell|fifth harmony hit|fifth harmony song|fifth harmony new song|fifth harmony music|that's my girl|flex|all in my head|all in my head flex|7/27 full album|reflection|boss|bo$$|michelle obama|write on me|worth it|work from home|sledgehammer|gonna get better|the life|miss movin on|epic|epic records|7/27|ally|ally brooke|lauren|lauren jauregui|normani|normani kordei|dinah",3998451,291383,11624,24246,"https://i.ytimg.com/vi/VCVjbrt30tY/default.jpg","13.09"
"tt2k8PGm-TI","ZAYN - Dusk Till Dawn ft. Sia","ZaynVEVO",10,"Dusk Till Dawn|Pop|RCA Records Label|ZAYN feat. Sia",36323498,1431683,28049,100661,"https://i.ytimg.com/vi/tt2k8PGm-TI/default.jpg","13.09"
"Zy6vBxqlapw","Kelly Clarkson - Love So Soft [Official Video]","Kelly Clarkson",10,"Kelly Clarkson|Love So Soft|Meaning of Life|Move You|Kelly|Clarkson|New Music|Kelly Clarkson New Music|Kelly Clarkson New Album|Official Video|Pop|Atlantic|Dave Myers",3027926,76505,2880,6414,"https://i.ytimg.com/vi/Zy6vBxqlapw/default.jpg","13.09"
